business_name,street_address,city,state,zip,phone,website,google_rating,review_count,hours_monday,hours_tuesday,hours_wednesday,hours_thursday,hours_friday,hours_saturday,hours_sunday,latitude,longitude
Run Coach Kai,,,,,1 929-356-5347,,5,125,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",40.6971415,-73.9796294
Keep The Pace Run Club,,,,,1 508-404-3398,,5,24,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",40.716628,-73.9448356
RunningCo. of Haddonfield,121 Kings Hwy E,Haddonfield,NJ,8033,1 856-428-1666,,4.8,294,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-8PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-5PM""]","[""12-4PM""]",39.897704,-75.032941
Ontherun | Running Coaching - Nicole D.,,,,,1 813-995-5385,,5,29,,,,,,,,40.7153106,-74.068848
Runner's High,454 Main St,Metuchen,NJ,8840,1 732-549-9440,,4.8,128,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-5PM""]","[""12-4PM""]",40.5429601,-74.3620593
Great Hill Track Club,,,,,,,5,1,"[""Closed""]","[""6AM-8PM""]","[""6AM-8PM""]","[""6AM-8PM""]","[""Closed""]","[""Closed""]","[""Closed""]",46.423669,-129.9427086
Girls on the Run,200 Mansfield Rd E,Columbus,NJ,8022,1 973-951-4266,,,,"[""8AM-6PM""]","[""8AM-6PM""]","[""8AM-6PM""]","[""8AM-6PM""]","[""8AM-6PM""]","[""Closed""]","[""Closed""]",40.0885,-74.691
Unity Express Track & Field Club,,,,,1 732-801-5869,,5,2,,,,,,,,40.073132,-74.724323
Mile High Run Club,24 W 25th St,New York,NY,10010,1 212-466-6472,,4.7,82,"[""6-10:30AM"",""4:30-8:30PM""]","[""6AM-1PM"",""4:30-8:30PM""]","[""6-10:30AM"",""4:30-8:30PM""]","[""6:30AM-1:30PM"",""4:30-8:30PM""]","[""6:30-10:30AM"",""4-8PM""]","[""8AM-1PM""]","[""8:30AM-1:30PM""]",40.7433365,-73.9904335
"Run Fit Stoked, LLC",,,,,1 973-632-0764,,5,1,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]",46.423669,-129.9427086
Big Back Run Club,,,,,1 732-744-6548,,,,,,,,,,,46.423669,-129.9427086
Fleet Feet Princeton,108 Nassau St,Princeton,NJ,8542,1 609-252-9110,,4.8,384,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""12-5PM""]",40.3499878,-74.6591744
New Jersey Chess Club,39 Maple Ave,Morristown,NJ,7960,1 201-588-7022,,5,26,"[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""5-9PM""]","[""Closed""]","[""10AM-4PM""]",40.7937068,-74.4810685
Bridgewater Youth Running Club,,,,,,,,,,,,,,,,40.073132,-74.724323
Cinnaminson Running Club,"Rich Wojnar, 7 Emerson Dr",Cinnaminson,NJ,8077,1 215-756-2504,,,,,,,,,,,39.9859726,-74.984734
Las Cruces Running Club,7024 Raasaf Dr,Las Cruces,NM,88005,1 575-526-1526,,5,1,,,,,,,,32.2574092,-106.8413814
New York Athletic Club,180 Central Park S,New York,NY,10019,1 212-767-7000,,4.5,605,,,,,,,,40.7664144,-73.9788573
Five Points Runners Track Club,453 FDR Dr,New York,NY,10002,1 917-747-7490,,4,4,,,,,,,,40.7125397,-73.9782826
NYRR RUNCENTER featuring the New Balance Run Hub,320 W 57th St Ground Floor,New York,NY,10019,1 855-569-6977,,4.7,960,"[""9AM-8PM""]","[""9AM-8PM""]","[""9AM-8PM""]","[""9AM-8PM""]","[""9AM-8PM""]","[""9AM-3PM""]","[""9AM-3PM""]",40.7668002,-73.9841223
South Brooklyn Running Club,"President St and, Court St",Brooklyn,NY,11231,,,5,20,"[""6:45-8AM"",""7-8PM""]","[""Closed""]","[""6:45-8AM"",""7-8PM""]","[""Closed""]","[""6:45-7:30AM""]","[""Closed""]","[""Closed""]",40.681608,-73.9961272
Morris County Track Club,361 15th St,Brooklyn,NY,11215,1 212-912-2580,,3.7,3,,,,,,,,40.663092,-73.9832757
Manhattan Track Club,,,,,,,5,9,,,,,,,,40.7813047,-73.9771184
NRG TRACK CLUB,804 E 221st St,Bronx,NY,10467,1 347-961-0498,,5,1,,,,,,,,40.8838315,-73.8589036
Upper West Side Run Club,W 72nd St,New York,NY,10023,,,5,17,"[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""9:30-10:30AM""]",40.7807218,-73.9856854
McCarren Park Track,769 Lorimer St,Brooklyn,NY,11222,1 212-639-9675,,4.7,959,"[""6AM-1AM""]","[""6AM-1AM""]","[""6AM-1AM""]","[""6AM-1AM""]","[""6AM-1AM""]","[""6AM-1AM""]","[""6AM-1AM""]",40.7200368,-73.9517251
Dashing Whippets Brooklyn Meeting Point,,Brooklyn,NY,11215,,,5,4,,,,,,,,40.6721992,-73.9699227
Achilles International: NYC Central Park Workout,2 E 90th St,New York,NY,10128,1 212-354-0300,,5,6,"[""Closed""]","[""6-8PM""]","[""Closed""]","[""Closed""]","[""Closed""]","[""10AM-12PM""]","[""Closed""]",40.7842337,-73.9588565
Van Cortlandt Park Running Track,Broadway,Bronx,NY,10471,,,4.5,105,,,,,,,,40.8879763,-73.8981682
Hellgate Road Runners,14-41 31st Dr,Long Island City,NY,11106,1 718-721-7844,,,,,,,,,,,40.766635,-73.931451
ROCKAWAY TRACK CLUB,"1-12 Cross Bay Pkwy, Queens, NY 11693 Queens",Queens,NY,11693,1 347-545-0540,,3,1,"[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""6AM-1PM""]","[""Closed""]",40.5835181,-73.8155213
Red Hook Running Track,155 Bay St,Brooklyn,NY,11231,,,4.7,21,,,,,,,,40.6720756,-74.0069375
Upper West Side Run Club,W 72nd St,New York,NY,10023,,,5,17,"[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""9:30-10:30AM""]",40.7807218,-73.9856854
South Brooklyn Running Club,"President St and, Court St",Brooklyn,NY,11231,,,5,20,"[""6:45-8AM"",""7-8PM""]","[""Closed""]","[""6:45-8AM"",""7-8PM""]","[""Closed""]","[""6:45-7:30AM""]","[""Closed""]","[""Closed""]",40.681608,-73.9961272
Girls on the Run NYC,77 Sands Street Sixth Floor,Brooklyn,NY,11201,1 212-401-6380,,4.3,3,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",40.7003477,-73.9874324
Run for Chinatown,108 Mosco St,New York,NY,10013,1 917-830-6952,,5,5,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",40.7145385,-73.9990512
New York Road Runners Club,9 E 89th St,New York,NY,10128,1 212-860-4455,,4,14,,,,,,,,40.783299,-73.95802
North Wake Track Club,3608 Greenlawn Dr,Raleigh,NC,27609,1 919-614-2946,,,,,,,,,,,35.8308254,-78.6163994
Lights Out Track Club,908 Ridge Gate Dr,Lewisville,NC,27023,1 803-479-3251,,5,1,,,,,,,,36.0877886,-80.3953359
Durham Striders Track Club,309 Rippling Stream Rd,Durham,NC,27704,1 919-477-9445,,3.6,9,,,,,,,,36.0729479,-78.905455
Revelation Peak Performance Track Club,,,,,1 252-714-6083,,5,5,"[""6-7:30PM""]","[""6-7:30PM""]","[""6-7:30PM""]","[""6-7:30PM""]","[""Closed""]","[""Closed""]","[""Closed""]",35.8847955,-77.9959255
Greenville Track Club,1619 E North St,Greenville,SC,29607,1 864-238-6850,,5,6,,,,,,,,34.8603107,-82.3757688
Wilson Wide AWake Elite track Club,610 Glendale Dr W,Wilson,NC,27893,1 252-292-8331,,,,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Closed""]",35.7328392,-77.9448071
Total Athlete Track Club,2301 Tramway Rd,Sanford,NC,27332,1 919-352-9576,,,,,,,,,,,35.4328564,-79.1872789
Start To Finish Track Club,,,,,1 336-287-4221,,5,1,"[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""Closed""]","[""Closed""]",35.6080491,-78.7720289
Running Wild Collective,,,,,,,5,16,,,,,,,,35.450633,-78.9593294
Armored Calves Run Club,8821 JW Clay Blvd,Charlotte,NC,28262,1 704-277-6641,,5,1,"[""Closed""]","[""6:30-8PM""]","[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]",35.3129322,-80.753249
Pub Runners,12725 US-601,Midland,NC,28107,,,4.8,18,,,,,,,,35.2419592,-80.5034837
Riachuelo,"Av. Lineu Machado, 419",Fortaleza,CE,60520-102,55 85 4009-6510,,4.4,2556,"[""10AM-10PM""]","[""10AM-10PM""]","[""10AM-10PM""]","[""10AM-10PM""]","[""10AM-10PM""]","[""10AM-10PM""]","[""2-8PM""]",-3.7657064,-38.5747178
Bull City Running Co.,202 W North Carolina 54 #109,Durham,NC,27713,1 919-265-3904,,4.9,223,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""12-5PM""]",35.9130076,-78.9356968
Run For Holland,200 E Tappan St,Spruce Pine,NC,28777,1 828-385-2341,,5,3,,,,,,,,35.9137308,-82.0698562
Girls On the Run,1415 W North Carolina 54,Durham,NC,27707,1 919-401-6307,,3.7,3,,,,,,,,35.9170119,-78.9634363
Carolina Liberty Running Club,,,,,1 910-257-7560,,,,,,,,,,,35.069569,-78.9431874
Richmond Road Runners Club,2219 Tomlynn St,Richmond,VA,23230,,,5,3,,,,,,,,37.5812418,-77.4791083
RunningWorks,901-E N Tryon St,Charlotte,NC,28206,1 980-500-8786,,5,10,"[""9AM-1PM""]","[""9AM-1PM""]","[""9AM-1PM""]","[""9AM-1PM""]","[""9AM-1PM""]","[""Closed""]","[""Closed""]",35.2339136,-80.8348039
Triangle Run Smart,,,,,,,5,3,"[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""Closed""]","[""Closed""]",35.746669,-78.8491755
Greer Run Club,300 Randall St,Greer,SC,29651,,,,,"[""Closed""]","[""Closed""]","[""Closed""]","[""6:30-8PM""]","[""Closed""]","[""Closed""]","[""Closed""]",34.936319,-82.2258683
Running Track Open To Public,328 Hamilton St,Fayetteville,NC,28301,,,4.5,10,"[""8AM-10PM""]","[""8AM-10PM""]","[""8AM-10PM""]","[""8AM-10PM""]","[""8AM-10PM""]","[""8AM-10PM""]","[""8AM-10PM""]",35.0995048,-78.8744019
Wilmington Road Runners,,,,,,,,,"[""6-9AM""]","[""6-9PM""]","[""Closed""]","[""6-9PM""]","[""6AM-9PM""]","[""7-10AM""]","[""7-10AM""]",34.204614,-77.8975685
Dakota Elite Athletics Club,,,,,1 701-219-4771,,5,1,,,,,,,,46.8399055,-96.828238
Shelly Ellig Indoor Track and Field Facility,1625 14th Ave N,Fargo,ND,58102,1 701-231-8981,,4.8,4,,,,,,,,46.899436,-96.801003
Terrence Dahl and Donna Beres Track Complex,1701 15th Ave N,Fargo,ND,58102,1 701-231-8331,,5,1,,,,,,,,46.8985489,-96.8062412
NDSU Indoor TRACK,1601 16th Ave N,Fargo,ND,58102,,,4.4,25,,,,,,,,46.8996165,-96.801252
Central Dakota Resilience Track and Field,,,,,1 701-400-6800,,,,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",46.783227,-100.023924
Dickinson Running Club,2547 4th St W Apt 108,Dickinson,ND,58601,1 406-498-5285,,,,,,,,,,,46.8813015,-102.8212062
Hilliard Track Club,5920 Ancestor Dr,Hilliard,OH,43026,1 614-519-4487,,5,2,,,,,,,,40.0147515,-83.173044
Ohio River Road Runner Club,,Dayton,OH,45402,1 937-640-2786,,5,4,,,,,,,,39.7574433,-84.2094347
Dayton Track Club,8970 Kingsridge Dr,Dayton,OH,45458,,,5,1,,,,,,,,39.6297124,-84.2235478
Toledo Roadrunners Club,1375 Ford St,Maumee,OH,43537,,,5,2,,,,,,,,41.5768502,-83.6797912
River City Runners Club,,Parkersburg,WV,26104,1 304-488-4108,,5,2,,,,,,,,39.266742,-81.5615136
Ohio Valley Running Company,20 Station St,Athens,OH,45701,1 740-592-0059,,4.9,132,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10:30AM-5PM""]","[""12-5PM""]",39.3282933,-82.1062917
Run The Land,2600 E 55th St,Cleveland,OH,44104,1 216-870-4902,,5,2,,,,,,,,41.4824566,-81.6517344
Girls on the Run of Central Ohio,1145 Chesapeake Ave l,Columbus,OH,43212,1 614-681-4687,,4.8,6,,,,,,,,39.9921771,-83.0371412
RUNColumbus Race Series,,,,,,,5,4,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",40.0672362,-83.0194391
Feet On F.I.R.E. Track Club,16781 Chagrin Blvd #234,Shaker Heights,OH,44120,,,5,1,,,,,,,,41.4651781,-81.5618174
Columbus Running Company,3990 Broadway,Grove City,OH,43123,1 614-317-7051,,4.9,35,"[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-6PM""]","[""12-5PM""]",39.8827764,-83.0928025
Bethel Youth Run Club Inc.,5118 Buttercup Dr,Tipp City,OH,45371,1 937-570-0014,,,,,,,,,,,39.8952769,-84.1234002
Girls on the Run Northeast Ohio,8929 Brecksville Rd,Brecksville,OH,44141,1 234-206-0786,,4.6,5,,,,,,,,41.31917,-81.6264747
Columbus Running Company,50 N State St,Westerville,OH,43081,1 614-523-2377,,4.8,177,"[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-6PM""]","[""12-5PM""]",40.1272747,-82.9318364
Run For Performance,,,,,1 740-833-5986,,5,2,"[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""Closed""]","[""8AM-5PM""]","[""7AM-6PM""]",40.0734475,-82.9374055
Columbus Running Company,765 N High St B,Columbus,OH,43215,1 614-947-7717,,4.8,98,"[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-6PM""]","[""12-5PM""]",39.977978,-83.003896
Columbus Running Company,1250 Hill Rd N,Pickerington,OH,43147,1 614-863-4073,,4.8,121,"[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-6PM""]","[""12-5PM""]",39.9135178,-82.7786504
Healthy Kids Running Series,47 Hall St,Powell,OH,43065,,,,,,,,,,,,40.1569085,-83.0767781
Fleet Feet Upper Arlington,1344 W Lane Ave,Columbus,OH,43221,1 614-486-0301,,4.9,667,"[""11AM-7PM""]","[""11AM-7PM""]","[""11AM-7PM""]","[""11AM-7PM""]","[""11AM-7PM""]","[""10AM-6PM""]","[""12-5PM""]",40.0072703,-83.0465257
Columbus Running Company,28 N Sandusky St,Delaware,OH,43015,1 740-417-4507,,5,9,"[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-8PM""]","[""10AM-6PM""]","[""12-5PM""]",40.2995826,-83.0673089
Jacobs Track and Field Complex,,Norman,OK,73019,1 405-325-8200,,4.4,13,,,,,,,,35.2058012,-97.4390025
Red Coyote Running and Fitness,5720 N Classen Blvd,Oklahoma City,OK,73118,1 405-840-0033,,4.8,758,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-6PM""]","[""1-5PM""]",35.530097,-97.534425
OK Runner,519 NW 23rd St Suite 104,Oklahoma City,OK,73103,1 405-702-9291,,4.9,127,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-5PM""]","[""Closed""]",35.493413,-97.5215939
Oregon Track Club,2350 Oakmont Way,Eugene,OR,97401,1 541-343-7247,,4.8,4,,,,,,,,44.0666279,-123.07477
Portland Running Co. + The Run Pub,2258 NW Raleigh St,Portland,OR,97210,1 503-894-9341,,4.8,104,"[""10AM-8PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-8PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""8AM-5PM""]",45.533867,-122.6979619
Portland Running Company,10029 SW Nimbus Ave #100,Beaverton,OR,97008,1 503-524-7570,,4.7,305,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-6PM""]","[""10AM-5PM""]",45.4475173,-122.7905731
Run Hub Northwest,515 High St,Eugene,OR,97401,1 541-344-1239,,4.9,201,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-6PM""]","[""10AM-5PM""]","[""12-5PM""]",44.0539572,-123.0879346
Poole Running Lab,,,,,,,5,16,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",46.423669,-129.9427086
Eugene Running Company,116 Oakway Center,Eugene,OR,97401,1 541-344-6399,,4.7,115,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""11AM-5PM""]",44.066587,-123.0769121
Duniway Track,2815 SW Barbur Blvd,Portland,OR,97201,,,4.8,73,"[""5AM-12AM""]","[""5AM-12AM""]","[""5AM-12AM""]","[""5AM-12AM""]","[""5AM-12AM""]","[""5AM-12AM""]","[""5AM-12AM""]",45.5037507,-122.6826504
Girls on the Run of Portland Metro,2337 NW York St #202e,Portland,OR,97210,1 503-318-5212,,4.2,5,,,,,,,,45.539575,-122.6996694
WIllamette Striders Track Club,14388 S Maplelane Rd,Oregon City,OR,97045,1 971-207-1422,,4.8,25,"[""4-8PM""]","[""4-8PM""]","[""4-8PM""]","[""4-8PM""]","[""4-8PM""]","[""8AM-5PM""]","[""10AM-6PM""]",45.3343136,-122.5702299
Rogue Valley Runners LLC,161 E Main St,Ashland,OR,97520,1 541-201-0014,,4.7,54,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""12-5PM""]",42.1965248,-122.7131004
Foot Traffic Northeast,4020 NE Fremont St,Portland,OR,97212,1 503-284-0345,,4.6,225,"[""10AM-6PM""]","[""10AM-7PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""11AM-5PM""]",45.5481236,-122.6211719
Athletic Club of Bend,61615 Athletic Club Dr,Bend,OR,97702,1 541-385-3062,,4.2,209,"[""5:30AM-9PM""]","[""5:30AM-9PM""]","[""5:30AM-9PM""]","[""5:30AM-9PM""]","[""5:30AM-8PM""]","[""7:45AM-7PM""]","[""8AM-7PM""]",44.0361407,-121.3363093
Gallagher Fitness Resources,135 Commercial St NE,Salem,OR,97301,1 503-364-4198,,4.7,249,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-5PM""]","[""Closed""]",44.940913,-123.0404759
Foot Traffic Sellwood,1260 SE Lambert St Suite 101,Portland,OR,97202,1 971-271-7264,,4.8,125,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-7PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""11AM-5PM""]",45.4684592,-122.6531715
Foot Traffic West,13306 NW Cornell Rd,Portland,OR,97229,1 503-350-0294,,4.7,109,"[""10AM-7PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""11AM-5PM""]",45.5254489,-122.812916
Fleet Feet - Portland,2111 NW Savier St,Portland,OR,97210,1 503-525-2122,,4.9,503,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""12-5PM""]",45.5350703,-122.6949363
Whisper Running,,,,,1 360-989-0935,,4.6,11,"[""9AM-6PM""]","[""9AM-6PM""]","[""9AM-6PM""]","[""9AM-6PM""]","[""9AM-6PM""]","[""9AM-6PM""]","[""9AM-6PM""]",45.5652724,-122.6506261
PA United Track and Field,1400 Industrial Hwy,Pottstown,PA,19464,1 610-960-9146,,5,24,"[""9AM-8PM""]","[""9AM-8PM""]","[""9AM-8PM""]","[""9AM-8PM""]","[""Closed""]","[""Closed""]","[""10:30AM-3PM""]",40.2345729,-75.6242626
Penn Hills Eagles Track Club,309 Collins Dr,Penn Hills Township,PA,15235,1 412-430-0507,,4.8,6,,,,,,,,40.4663781,-79.8146669
Lehigh Valley Road Runners (LVRR) Club House,1696 Park Dr,Allentown,PA,18103,,,4.7,131,"[""3-5PM""]","[""3-5PM""]","[""3-5PM""]","[""3-5PM""]","[""8AM-10PM""]","[""7AM-5PM""]","[""7AM-5PM""]",40.5790587,-75.4935453
York Road Runners Club,,,,,,,,,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",39.96767,-76.731131
Pittsburgh Track Club,108 Three Degree Rd,Pittsburgh,PA,15237,,,,,,,,,,,,40.5443101,-80.0349574
RUN717 - Running Coach,731 State St,Lancaster,PA,17603,1 717-855-6822,,5,52,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",40.0496498,-76.3235812
Run The Day,2021 Chestnut St,Philadelphia,PA,19103,1 484-832-8748,,5,10,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]",39.9522729,-75.1742831
The Running Place,"Across from, Shopping Center, 3551 West Chester Pike",Newtown Square,PA,19073,1 610-353-8826,,4.9,127,"[""10AM-6PM""]","[""10AM-8PM""]","[""10AM-6PM""]","[""10AM-8PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""Closed""]",39.9868005,-75.3976376
Crails Running Company,1346 Brook Ln,Jamison,PA,18929,1 215-359-7368,,5,2,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]",40.2507356,-75.1076764
Southern Tier Running Club,,,,,,,,,,,,,,,,42.1275005,-76.926215
Yinz Run Club,,,,,,,,,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",40.4312755,-79.9805855
Philadelphia Runner,1711 Walnut St,Philadelphia,PA,19103,1 215-972-8333,,4.8,577,"[""10AM-7:30PM""]","[""10AM-7:30PM""]","[""10AM-7:30PM""]","[""10AM-7:30PM""]","[""10AM-7:30PM""]","[""10AM-7PM""]","[""11AM-6PM""]",39.9502641,-75.1695637
Students Run Philly Style,1819 John F Kennedy Blvd Suite #480,Philadelphia,PA,19103,1 267-930-3546,,5,3,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",39.954591,-75.1708063
Midcity Runners running club,2900 Mt Pleasant St NW,Washington,DC,20009,,,,,,,,,,,,38.92668,-77.03693
US Road Running,,,,,,,4.1,37,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]",46.423669,-129.9427086
Philadelphia Runner (Glen Mills),505 Glen Eagle Square,Glen Mills,PA,19342,1 610-558-9100,,4.9,119,"[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""10AM-7PM""]","[""12-5PM""]",39.8643047,-75.5424936
Scranton Running Company,3 W Olive St,Scranton,PA,18508,1 570-955-0921,,4.9,266,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-6PM""]","[""12-5PM""]",41.4173052,-75.664105
Kutztown Fools Run,450 Wentz St,Kutztown,PA,19530,1 267-566-3638,,,,,,,,,,,40.5182489,-75.7845952
Whirlwinds Track Club,,,,,1 484-483-9707,,5,4,,,,,,,,39.9340575,-75.4065016
Bucks County Running Co,25 W State St,Doylestown,PA,18901,1 215-230-9606,,4.8,69,"[""10AM-5PM""]","[""10AM-5PM""]","[""10AM-5PM""]","[""10AM-5PM""]","[""10AM-5PM""]","[""10AM-5PM""]","[""12-4PM""]",40.3098096,-75.131214
Rhode Island Trials Club,,Exeter,RI,2822,,,4.9,9,,,,,,,,41.5893654,-71.7576389
Providence College Track,62 Wardlaw Ave,Providence,RI,2908,,,5,5,,,,,,,,41.8456718,-71.4387799
CLCF Panthers Track,,,,,1 401-648-0400,,5,3,"[""9AM-8PM""]","[""9AM-8PM""]","[""9AM-8PM""]","[""9AM-8PM""]","[""9AM-8PM""]","[""9AM-8PM""]","[""9AM-8PM""]",41.7686344,-71.468144
Rhode Runner Inc,657 N Main St,Providence,RI,2906,1 401-831-6346,,4.8,377,"[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-7PM""]","[""10AM-5PM""]","[""12-5PM""]",41.838627,-71.408906
Run Newport,16 Long Wharf Mall,Newport,RI,2840,1 401-846-1036,,4.7,88,"[""10AM-6PM""]","[""10AM-7PM""]","[""10AM-6PM""]","[""10AM-6PM""]","[""9:30AM-6:30PM""]","[""9:30AM-7PM""]","[""9:30AM-6PM""]",41.4897222,-71.3163889
Rhode Island Running Camp,,,,,1 781-500-0077,,5,1,,,,,,,,41.5573165,-71.4979145
Prov Run Club,,,,,,,,,,,,,,,,41.817106,-71.4210855
Elite Speed Track Club,3033-I McNaughton Dr,Columbia,SC,29223,1 803-553-9309,,4.7,39,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",34.072568,-80.9462555
Mt. Pleasant Track Club,1251 Park W Blvd,Mt Pleasant,SC,29466,,,5,3,,,,,,,,32.8802609,-79.7870834
Carolina Track and Field,213 S Marion St,Columbia,SC,29205,,,4.7,22,,,,,,,,33.9845983,-81.0199433
