business_name,street_address,city,state,zip,phone,website,google_rating,review_count,hours_monday,hours_tuesday,hours_wednesday,hours_thursday,hours_friday,hours_saturday,hours_sunday,latitude,longitude
Saratoga Triathlon Club,,Saratoga Springs,NY,12866,,https://saratogatriclub.us4.list-manage.com/subscribe?u=378d37edf94fb203f58c882e4&amp;id=f31bef44f4,,,,,,,,,,,
Shawangunk Runners,,New Paltz,NY,12561,,,,,,,,,,,,,
SOAR Running Club,,Painted Post,NY,14870,,http://www.soar.run,,,,,,,,,,,
Southern Tier Running Club,,Corning,NY,14830,,,,,,,,,,,,,
Southern Tier Triathlon Club,,Cassadaga,NY,14718,,http://coachmarkwilson.com/races-and-events/,,,,,,,,,,,
Striders Athletic Club,,Jamestown,NY,14701,,,,,,,,,,,,,
SUB3 Coaching,,Manorville,NY,11949,,http://www.sub3coaching.com,,,,,,,,,,,
Sullivan Striders,,Rock Hill,NY,12775,,http://www.sullivanstriders.org,,,,,,,,,,,
Super Runners Shop Running Club,,New York,NY,10019,,https://superrunnersshop.com/,,,,,,,,,,,
Syracuse Chargers,,Liverpool,NY,13214,,,,,,,,,,,,,
Taconic Road Runner&#039;s Club,,Shrub Oak,NY,10588,,,,,,,,,,,,,
Team We Run Kings,,New York,NY,10001,,https://werunkings.com/,,,,,,,,,,,
Test Club,,Rochester,NY,14618,,,,,,,,,,,,,
Triple Cities Runners Club,,Binghamton,NY,13903,,https://www.triplecitiesrunnersclub.org/_files/ugd/ca6388_fcc488449ae947619fb67f417d5a02f9.pdf,,,,,,,,,,,
Ukrainian Running Clib New York,,Brooklyn,NY,11215,,,,,,,,,,,,,
Upstate Panthers,,Schodack Landing,NY,12156,,,,,,,,,,,,,
Utica Roadrunners,,Utica,NY,13504,,,,,,,,,,,,,
Van Cortlandt Track Club,,Bronx,NY,10471,,,,,,,,,,,,,
Walk To Run Fitness,,Sayville,NY,11782,,http://www.walktorunfitness.com,,,,,,,,,,,
WOLFPACK Pups,,Rochester,NY,14617,,,,,,,,,,,,,
Woodlawn Run for a Cause,,Yonkers,NY,10704,,http://www.woodlawnrunforacause.org,,,,,,,,,,,
YellowJacket Racing Golden Bib,,Rochester,NY,14618,,http://www.yellowjacketracing.com,,,,,,,,,,,
70.3 Triathlon Training Program,,Greenville,NC,27858,,,,,,,,,,,,,
Asheville Track Club,,Asheville,NC,28801,,http://ashevilletrackclub.org/,,,,,,,,,,,
Belmont Run Club,,Belmont,NC,28012,,,,,,,,,,,,,
Blue Devil Coaching,,Durham,NC,22705,,,,,,,,,,,,,
Boys Run Club,,Durham,NC,27707,,,,,,,,,,,,,
Cape Fear High FFA Alumni and Supporters,,Fayetteville,NC,28312,,,,,,,,,,,,,
Charlotte Run Walk Club,,Charlotte,NC,28207,,,,,,,,,,,,,
Charlotte Running Club,,Charlotte,NC,28234,,http://www.charlotterunningclub.org,,,,,,,,,,,
Charlotte Track Club,,Charlotte,NC,28212,,http://www.charlottetrackclub.org,,,,,,,,,,,
"Clearmont Volunteer Fire Department, Inc",,Burnsville,NC,28714,,,,,,,,,,,,,
Colt Pride Alumni Association,,Stedman,NC,28391,,,,,,,,,,,,,
Common Joggers,,Durham,NC,27705,,,,,,,,,,,,,
CONN Run Club,,Raleigh,NC,27604,,,,,,,,,,,,,
Cooper River 10K Training Program,,Greenville,NC,27858,,,,,,,,,,,,,
Crop &amp; Trade Coop,,Boone,NC,28607,,,,,,,,,,,,,
EPIC Running by KRTN,,Wilmington,NC,28409,,http://www.krtnilm.org,,,,,,,,,,,
Fayetteville Running Club,,Fayetteville,NC,28305,,https://www.meetup.com/fayrunclub,,,,,,,,,,,
Fit Brain Run,,Stanley,NC,28164,,,,,,,,,,,,,
Fleet Feet Training Programs,,Carrboro,NC,27510,,,,,,,,,,,,,
Free Runners Track Club,,Durham,NC,27703,,,,,,,,,,,,,
FS Racing Team,,Raleigh,NC,27614,,,,,,,,,,,,,
Full Marathon Training Program,,Greenville,NC,27858,,,,,,,,,,,,,
Gate City Athletics,,Greensboro,NC,27410,,,,,,,,,,,,,
Greensboro Running Club,,Greensboro,NC,27403,,,,,,,,,,,,,
Harnett Area Running Club,,Coats,NC,27521,,,,,,,,,,,,,
Hillsborough Running Club,,Hillsborough,NC,27278,,,,,,,,,,,,,
Holiday Family Run Club,,Carrboro,NC,27510,,,,,,,,,,,,,
Jus&#039; Running Pub Run,,Asheville,NC,28804,,https://www.jusrunning.com/pub-run/,,,,,,,,,,,
Kids Run the Nation,,Chapel Hill,NC,27517,,,,,,,,,,,,,
Kids Run The Nation,,Stanley,NC,28164,,,,,,,,,,,,,
KRTN-Wilmington,,Wilmington,NC,28409,,http://www.krtnilm.org,,,,,,,,,,,
"KRTN-Wilmington, NC",,Wilmington,NC,28409,,,,,,,,,,,,,
Lady Runners,,Leland,NC,28451,,,,,,,,,,,,,
Live Well Half Marathon Training Program,,Greenvile,NC,27858,,,,,,,,,,,,,
Mebane Running Club,,Mebane,NC,27302,,http://www.mebanerunningclub.org,,,,,,,,,,,
Mid-Carolina Multisport,,Hillsborough,NC,27278,,,,,,,,,,,,,
MOTM Kids Run,,Mebane,NC,27302,,http://www.mebaneonthemove.org/,,,,,,,,,,,
Nashville N.C. Running Club,,Nashville,NC,27856,,,,,,,,,,,,,
Nature Girl Rewild,,Carolina Beach,NC,28428,,,,,,,,,,,,,
New Hope Elementary Running Club,,Chapel Hill,NC,27514,,,,,,,,,,,,,
North Carolina Triathlon &amp; Cycling,,Chapel Hill,NC,27516,,,,,,,,,,,,,
Ocean Isle Beach Cyclist,,Ocean Isle Beach,NC,28469,,https://www.bikesignup.com/Race/NC/Burgaw/TourdeBlueberry,,,,,,,,,,,
Ocracoke Island Running Club,,Ocracoke,NC,27960,,,,,,,,,,,,,
Outer Banks Running Club,,Kill Devil Hills,NC,27948,,,,,,,,,,,,,
Pitt Street Run Club,,Greenville,NC,27834,,,,,,,,,,,,,
Purple Butterfly Running Club,,Charlotte,NC,28262,,,,,,,,,,,,,
Race City Elite,,MOORESVILLE,NC,28115,,,,,,,,,,,,,
Raleigh Running Collective,,Raleigh,NC,27615,,,,,,,,,,,,,
Running Wild Collective,,Fayetteville,NC,28301,,https://runningwildcollective21946261.wordpress.com,,,,,,,,,,,
Salisbury Rowan Runners,,Salisbury,NC,28145,,https://salisburyrowanrunners.org/,,,,,,,,,,,
Sandhills Running Club,,Carthage,NC,28327,,,,,,,,,,,,,
SOHO Running Club,,Shallotte,NC,28470,,,,,,,,,,,,,
St. Mark Spring Track,,Wilmington,NC,28404,,,,,,,,,,,,,
St. Marks Track,,Wilmington,NC,28403,,,,,,,,,,,,,
Stay F.I.T. Run Club,,Charlotte,NC,28212,,,,,,,,,,,,,
Team E3 Endurance,,Greensboro,NC,27410,,,,,,,,,,,,,
Test RCR,,Charlotte,NC,28211,,,,,,,,,,,,,
The Todd Mercantile,,Todd,NC,28684,,,,,,,,,,,,,
Thorn &amp; Bloom Running,,Apex,NC,27502,,,,,,,,,,,,,
Trec-USA,,Laurinburg,NC,28353,,http://trecusa.org,,,,,,,,,,,
Twin City Track Club,,Winston-Salem,NC,27102,,https://twincitytcflyer.org/,,,,,,,,,,,
Uwharrie Running Club,,Albemarle,NC,28002,,,,,,,,,,,,,
We Support Ethiopia,,"Charlotte, NC",NC,28205,,,,,,,,,,,,,
Williston Gregory Cross Country Team,,Wilmington,NC,28401,,http://www.lionpride5k.com,,,,,,,,,,,
Williston/Gregory XC /Trailblazers,,Wilmington,NC,28401,,,,,,,,,,,,,
Wilmington Road Runners Club,,Wilmington,NC,28409,,https://apparelnow.shop/collections/wilmington-road-runners-club-wrrc,,,,,,,,,,,
Without Limits Trailblazers Youth,,Wilmington,NC,28403,,https://runners-essentials.com/collections,,,,,,,,,,,
Aber Community Club,,Abercrombie,ND,58001,,,,,,,,,,,,,
Lowellville Fitness LLC,,Lowellville,OH,44436,,,,,,,,,,,,,
5 Rivers Running Team,,Dayton,OH,45409,,,,,,,,,,,,,
Advance - Kid&#039;s Fitness Challenge,,Bellville,OH,44813,,http://stephaniekurtzlmt.wix.com/livelifebetter,,,,,,,,,,,
Ashtabula County Track &amp; Field,,Ashtabula,OH,44005,,http://ashtabulacountytrack.com,,,,,,,,,,,
Ashtabula Distance Runners,,Ashtabula,OH,44005,,,,,,,,,,,,,
Ashtabula Stride,,Ashtabula,OH,44004,,,,,,,,,,,,,
Ashtabula Stride Youth Track,,Ashtabula,OH,44004,,,,,,,,,,,,,
Athens Athletics Club,,Athens,OH,45701,,,,,,,,,,,,,
Cleveland Road Runners Club,,Lakewood,OH,44107,,,,,,,,,,,,,
Club 6RUN4,,Worthington,OH,43085,,,,,,,,,,,,,
Columbiana Kids,,Columbiana,OH,44408,,,,,,,,,,,,,
Columbus Eastside Running Club,,Columbus,OH,43209,,http://www.columbuseastsiderunningclub.com,,,,,,,,,,,
Columbus Roadrunners Club,,Powell,OH,43065,,,,,,,,,,,,,
Columbus Westside Running Club,,Columbus,OH,43215,,,,,,,,,,,,,
Conneaut Hoplites,,Ashtabula,OH,44004,,,,,,,,,,,,,
Conneaut Hoplites,,Ashtabula,OH,44004,,,,,,,,,,,,,
DRS Brand Discounts,,Perrysburg,OH,43551,,,,,,,,,,,,,
Extremity Sports,,greenville,OH,45331,,,,,,,,,,,,,
Flatlanders Bicycle Club,,Lindsey,OH,43442,,,,,,,,,,,,,
Fleet Feet Columbus Track Club,,Worthington,OH,43085,,,,,,,,,,,,,
Fremont Elite Runners Club,,Lindsey,OH,43442,,,,,,,,,,,,,
Fully Packed Ohio,,Greenville,OH,45331,,,,,,,,,,,,,
Garrettsville Road Runners Club,,Garrettsville,OH,44231,,,,,,,,,,,,,
Golden Bear Run Club,,Upper Arlington,OH,43220,,,,,,,,,,,,,
Hermes Cleveland Road Race Series,,Cleveland,OH,44113,,,,,,,,,,,,,
LAND Global Run Club LGRC,,Westerville,OH,43081,,,,,,,,,,,,,
North Water Brewing Run Club,,Kent,OH,44240,,,,,,,,,,,,,
Ohio Challenge Series,,Columbus,OH,43212,,,,,,,,,,,,,
Ohio River Road Runners Club,,Beavercreek,OH,45434,,,,,,,,,,,,,
Plant Strong Running,,Seattle,OH,98119,,http://www.plantstrongrunning.com,,,,,,,,,,,
Ritta&#039;s Running Rebels,,reynoldsburg,OH,43068,,,,,,,,,,,,,
Run From Addiction,,Columbus,OH,43222,,,,,,,,,,,,,
Runners&#039; Club of Greater Cincinnati,,Cincinnati,OH,45208,,,,,,,,,,,,,
Running Coach Carroll,,Akron,OH,44303,,,,,,,,,,,,,
Running Time Run Club,,Cincinnati,OH,45242,,http://www.runningtime.net,,,,,,,,,,,
Start2Finish,,Akron,OH,44319,,,,,,,,,,,,,
Summer Run Club - Harbor Hustlers,,Cleveland,OH,44114,,,,,,,,,,,,,
Team Coach Mac,,Cleveland,OH,44118,,http://teammarathon.org,,,,,,,,,,,
Team FrontRunner,,Columbus,OH,43221,,,,,,,,,,,,,
Team Toledo Triathlon Club,,Sylvania,OH,43560,,,,,,,,,,,,,
Teter Brothers Running Company,,Miamisburg,OH,45342,,,,,,,,,,,,,
Toledo Area Bicyclists,,Maumee,OH,43537,,,,,,,,,,,,,
Toledo Roadrunners Club,,Maumee,OH,43537,,https://www.strava.com/athletes/128726,,,,,,,,,,,
Unified Athletics Club,,Columbus,OH,43235,,http://www.unifiedathleticsclub.com/,,,,,,,,,,,
Youngstown Road Runners Club,,Youngstown,OH,44511,,,,,,,,,,,,,
Big River Racing - Tulsa,,Tulsa,OK,74114,,,,,,,,,,,,,
Cloud Nine Running,,Stillwater,OK,74075,,,,,,,,,,,,,
Club Pub Run,,Tulsa,OK,74120,,,,,,,,,,,,,
Courage Running,,Oklahoma City,OK,73103,,http://www.couragerunning.com,,,,,,,,,,,
Crossroads Running Club,,Ada,OK,74820,,,,,,,,,,,,,
Mighty Mustangs,,Oklahoma City,OK,73139,,,,,,,,,,,,,
Red Coyote Coyote Crew,,Oklahoma City,OK,73118,,,,,,,,,,,,,
RunLawton,,LAWTON,OK,73501,,http://www.runlawton.com,,,,,,,,,,,
Tatur Racing,,Broken Arrow,OK,74012,,,,,,,,,,,,,
The Urban Kids Club,,Oklahoma City,OK,73135,,https://www.theurbankidsclub.org,,,,,,,,,,,
Toe The Line Running Training,,Locust Grove,OK,74352,,,,,,,,,,,,,
Tulsa Area Triathletes Membership,,Tulsa,OK,74105,,,,,,,,,,,,,
Tulsa Running Club,,Tulsa,OK,74152,,,,,,,,,,,,,
AeroDorks Global,,Salem,OR,97306,,,,,,,,,,,,,
Big Timber Running Club,,Eugene,OR,97401,,,,,,,,,,,,,
Eastwind Running and Endurance,,Fairview,OR,97024,,,,,,,,,,,,,
Evergreen Run Club PDX,,Portland,OR,97215,,,,,,,,,,,,,
Heart of the Valley Runners,,Corvallis,OR,97330,,http://hotvrunners.com/,,,,,,,,,,,
Oregon Road Runners Club,,Beaverton,OR,97075,,,,,,,,,,,,,
Portland Triathlon Club,,Portland,OR,97208,,,,,,,,,,,,,
Running With Doc,,Newberg,OR,97132,,http://www.runningwithdoc.com,,,,,,,,,,,
South Coast Running Club,,Coos Bay,OR,97420,,http://www.southcoastrunningclub.com,,,,,,,,,,,
Southern Oregon Runners,,Medford,OR,97501,,,,,,,,,,,,,
Team Red Lizard,,Portland,OR,97239,,,,,,,,,,,,,
Terrapin Discount Club!,,Portland,OR,97202,,http://www.terrapinevents.com,,,,,,,,,,,
test - to be deleted,,corvallis,OR,97333,,,,,,,,,,,,,
Tiffany Henness,,McMinnville,OR,97128,,http:// http://thoroughlythriving.com/coaching,,,,,,,,,,,
Train with Tracy NW Fourth Qtr,,Corvallis,OR,97333,,http://www.runningprincess.com/trainwithtracynw,,,,,,,,,,,
Willamette Valley Road Runners,,Salem,OR,97302,,,,,,,,,,,,,
Willamette Valley Triathlon Club,,Salem,OR,97317,,http://wvtriathletes.org,,,,,,,,,,,
724 Run Club,,Latrobe,PA,15650,,,,,,,,,,,,,
AS You Run,,Plains,PA,18702,,,,,,,,,,,,,
Barrier Breakers 900,,Forty Fort,PA,18704,,http://www.valleyrunningcompany.co,,,,,,,,,,,
Barrier Breakers: Beginner Training Program,,Scranton,PA,18508,,,,,,,,,,,,,
Barrier Breakers: Intermediate Training Program,,Scranton,PA,18508,,,,,,,,,,,,,
Barrier Breakers: Walking Training Program,,Scranton,PA,18508,,,,,,,,,,,,,
Beginner 5K Training Program,,Scranton,PA,18508,,http://www.srcbarrierbreakers.com,,,,,,,,,,,
Ben Franklin Harriers Club,,Indiana,PA,15701,,http://www.iasd.cc,,,,,,,,,,,
Bikes &amp; Beers IPA Club,,North Wales,PA,19454,,,,,,,,,,,,,
Blazin&#039; Sports Backers,,Birdsboro,PA,19508,,,,,,,,,,,,,
Bridge The Gap Workouts,,kulpsville,PA,19440,,,,,,,,,,,,,
Bryn Mawr Running Club,,Bryn Mawr,PA,19010,,,,,,,,,,,,,
Bucks County Roadrunners,,Newtown,PA,18940,,http://ws.bcrrclub.com,,,,,,,,,,,
Butler County Milers,,Butler,PA,16001,,https://www.butlercountymilers.org,,,,,,,,,,,
Carwash Association of Pennsylvania,,Altoona,PA,16601,,,,,,,,,,,,,
Castaldi Physical Therapy Program,,Scranton,PA,18508,,,,,,,,,,,,,
Downingtown Running Club,,Downingtown,PA,19335,,,,,,,,,,,,,
Downingtown West Track Crew,,Downingtown,PA,19335,,,,,,,,,,,,,
EnFlyte Club,,Coopersburg,PA,18036,,http://www.endurancemultisport.com,,,,,,,,,,,
EnFlyte Club &amp; Coaching,,Macungie,PA,18062,,,,,,,,,,,,,
Erie Runners Club,,Erie,PA,16505,,,,,,,,,,,,,
First Responder / Military,,Monaca,PA,15061,,,,,,,,,,,,,
"Flying Feet Running Programs - Westminster, MD and Littlestown, PA",,Hanover,PA,17331,,,,,,,,,,,,,
Gotta Run,,Sinking Spring,PA,19608,,,,,,,,,,,,,
Greater Philadelphia Track Club,,Abington,PA,19001,,,,,,,,,,,,,
Grove City Athletics Club,,Grove City,PA,16127,,,,,,,,,,,,,
Harrisburg Area Road Runners Club (HARRC),,Harrisburg,PA,17101,,,,,,,,,,,,,
HYP Running Club,,Harrisburg,PA,17110,,http://hyp.org/sports/running-club/,,,,,,,,,,,
IJHS Runners,,Indiana,PA,15701,,http://www.iasd.cc,,,,,,,,,,,
IMA Running,,Pittsburgh,PA,15211,,,,,,,,,,,,,
JZ ENMU Run Coaching,,Emmaus,PA,18049,,http://www.endurancemultisport.com,,,,,,,,,,,
Lancaster Running Club,,Lancaster,PA,17602,,,,,,,,,,,,,
Lehigh Valley Road Runners,,Allentown,PA,18105,,,,,,,,,,,,,
Manatawny Athletic Club,,Pottstown,PA,19464,,,,,,,,,,,,,
Miles For Vascular Anomalies Run Walk Club,,Hershey,PA,17033,,,,,,,,,,,,,
MWS Race Team,,Montrose,PA,18801,,,,,,,,,,,,,
Nittany Valley Running Club,,State College,PA,16805,,,,,,,,,,,,,
Old Ezra Running Society,,Philadelphia,PA,19107,,,,,,,,,,,,,
Perry County Road Runners,,New Bloomfield,PA,17068,,,,,,,,,,,,,
Philadelphia Half Marathon Training (Scranton Running Co.),,Scranton,PA,18508,,http://scrantonrunning.com,,,,,,,,,,,
Philly Surge Running,,Philadelphia,PA,19146,,http://www.phillysurgerunning.com,,,,,,,,,,,
Pocono Area Running Club,,Stroudsburg,PA,18360,,,,,,,,,,,,,
Run With Your Heart Coaching,,Valencia,PA,16059,,http://www.runwithyourheart.net,,,,,,,,,,,
RUNegades,,Phoenixville,PA,19460,,,,,,,,,,,,,
Scranton Running Co: Marathon Training,,Scranton,PA,18508,,http://www.scrantonrunning.com,,,,,,,,,,,
Sonic Endurance,,Lansdale,PA,19446,,,,,,,,,,,,,
Spark Middle School Program,,Bethlehem,PA,18017,,http://www.sparkrunningclub.com,,,,,,,,,,,
Spring 2024 Smith Youth Track Club,,Philadelphia,PA,19139,,,,,,,,,,,,,
Spring 2026 Coaches Session,,Scranton,PA,18508,,,,,,,,,,,,,
SRC Barrier Breakers: Times Shamrock,,Scranton,PA,18505,,http://www.srcbarrierbreakers.com,,,,,,,,,,,
Steamtown Marathon Training,,Scranton,PA,18508,,,,,,,,,,,,,
Student discount here,,Bethlehem,PA,18020,,https://www.northampton.edu/spartan-sprint-5k.htm,,,,,,,,,,,
Team Philly Race Training,,Philadelphia,PA,19103,,http://teamphillyruns.com,,,,,,,,,,,
Test Club,,Philadelphia,PA,19145,,,,,,,,,,,,,
TNRL,,Harborcreek,PA,16510,,,,,,,,,,,,,
US Road Running Race Club,,"AR, AL, AZ, FL, GA, IA, KY, LA, MD, MI, NC, OH, OK, PA, TN, TX, UT, VA, WA",PA,17756,,https://www.strava.com/clubs/USRoadRunning,,,,,,,,,,,
Valley Running Company Half Training Program,,Forty Fort,PA,18704,,,,,,,,,,,,,
Watts/Kg,,Philadelphia,PA,19128,,http://wk.wattsxkg.com/,,,,,,,,,,,
WAVES,,Philadelphia,PA,19119,,,,,,,,,,,,,
West Chester MTB Team,,West Chester,PA,19380,,,,,,,,,,,,,
West Chester Running Club,,West Chester,PA,19380,,,,,,,,,,,,,
Women Run Montco,,Springhouse,PA,19477,,,,,,,,,,,,,
York Road Runners Club (YRRC),,York,PA,17405,,,,,,,,,,,,,
Yough River Brewing Run Club,,Connellsville,PA,15425,,,,,,,,,,,,,
Ocean State Runners Club,,Chepachet,RI,02814,,,,,,,,,,,,,
Rhode Runner Running Club,,Providence,RI,02904,,http://www.rhoderunner.com,,,,,,,,,,,
Royal Fire,,East providence,RI,02914,,http://Hsoares65@yahoo.com,,,,,,,,,,,
We Are Training 4 Life,,Cranston,RI,02920,,http://www.wearetraining4life.com/,,,,,,,,,,,
"Westerly Track &amp; Athletic Club, Inc.",,Westerly,RI,02891,,,,,,,,,,,,,
Aiken Running Club,,Aiken,SC,29802,,,,,,,,,,,,,
COLA Tri Club,,Columbia,SC,29204,,,,,,,,,,,,,
Columbia Running Club,,Columbia,SC,29250,,,,,,,,,,,,,
Endurance Cooperative,,North Charleston,SC,29405,,,,,,,,,,,,,
Grand Strand Running Club,,Myrtle Beach,SC,29579,,,,,,,,,,,,,
Greenville Tri Club,,Greenville,SC,29609,,,,,,,,,,,,,
GTCParks Kids Run the Nation,,Georgetown,SC,29440,,http://www.GTCParks.org,,,,,,,,,,,
Hilton Head Run Club,,Hilton Head Island,SC,29928,,https://www.hiltonheadrunningcompany.com/run-club,,,,,,,,,,,
Lowcountry Trail Runners,,Charleston,SC,29412,,https://palmetto-ultras.square.site/,,,,,,,,,,,
Mustangs Run the Nation,,Bluffton,SC,29910,,,,,,,,,,,,,
PRC Run Club,,Bluffton,SC,29910,,,,,,,,,,,,,
Private Run Coaching,,Fort Mill,SC,29715,,,,,,,,,,,,,
Rock Hill Striders,,Fort Mill,SC,29716,,,,,,,,,,,,,
RunGSP,,Greenville,SC,29607,,,,,,,,,,,,,
Upstate Running Club,,Greenville,SC,29607,,https://www.strava.com/clubs/UpstateRunningClub,,,,,,,,,,,
Yoga on the Terrace,,Landrum,SC,29356,,,,,,,,,,,,,
605 Run Crew,,Sioux Falls,SD,57104,,,,,,,,,,,,,
Black Hills Youth Running,,Rapid City,SD,57701,,http://www.bhyouthrunning.com,,,,,,,,,,,
Rapid City Distance,,Rapid City,SD,57701,,,,,,,,,,,,,
Rushmore Track Club,,Rapid City,SD,57702,,http://www.RaiderTrackandField.com,,,,,,,,,,,
the Milers Club,,Rapid City,SD,57701,,http://www.themilersclub.com,,,,,,,,,,,
ATF Legion,,Everywhere,TN,00000,,http://www.abovethefoldevents.com,,,,,,,,,,,
BarnabasRuns,,Kingsport,TN,37660,,,,,,,,,,,,,
BEAT,,College Grove,TN,37046,,,,,,,,,,,,,
Cedar City Running Club,,Lebanon,TN,37087,,,,,,,,,,,,,
Clarksville Running Club,,Clarksville,TN,37043,,,,,,,,,,,,,
Coach Rons&#039; Runners,,Franklin,TN,37069,,,,,,,,,,,,,
Covington Kids Run the Nation,,Covington,TN,38019,,http://www.covingtontn.com/covington-youth-sports.html,,,,,,,,,,,
Dr. Runs a Lot,,Collierville,TN,38017,,,,,,,,,,,,,
East TN Womens Triathlon Club,,Knoxville,TN,37932,,,,,,,,,,,,,
FFK Training,,Knoxville,TN,37934,,http://www.fleetfeetknoxville.com/train-with-us,,,,,,,,,,,
Fleet Feet Knoxville Racing,,Knoxville,TN,37934,,,,,,,,,,,,,
Fleet Feet Mt Juliet Running Club,,Mt Juliet,TN,37122,,http://fleetfeetmtjuliet.com,,,,,,,,,,,
Foothills Striders,,Alcoa,TN,37701,,,,,,,,,,,,,
Friends Of MFB,,Three Way,TN,38343,,,,,,,,,,,,,
Hendersonville Endurance Athletic Team (HEAT),,Hendersonville,TN,37075,,,,,,,,,,,,,
Imagine Foundry,,Cookeville,TN,38506,,,,,,,,,,,,,
In It For The Long Run,,Memphis,TN,38104,,http://happyskywalker.info,,,,,,,,,,,
Jackson Road Runners,,Jackson,TN,38303,,,,,,,,,,,,,
Knoxville Area Kids Run the Nation,,Maryville,TN,37803,,,,,,,,,,,,,
Knoxville Endurance Personal Coaching,,Knoxville,TN,37919,,http://www.knoxvilleendurance.com/index.htm,,,,,,,,,,,
Knoxville Track Club,,Knoxville,TN,37950,,https://www.linkedin.com/company/16000756,,,,,,,,,,,
Memories of Honor,,Nashville,TN,37014,,http://memoriesofhonor.org,,,,,,,,,,,
Memphis Runners Track Club,,Memphis,TN,38187,,,,,,,,,,,,,
Morristown Running and Hiking Club,,Morristown,TN,37815,,http://www.morrisotwnrunning.org,,,,,,,,,,,
Nashville Triathlon Club,,Nashville,TN,37212,,,,,,,,,,,,,
Nolensville Running Club,,Nolensville,TN,37135,,http://www.nolensvillerunningclub.com,,,,,,,,,,,
PBR Kids Club,,Knoxville,TN,37918,,,,,,,,,,,,,
PBR Kids Triathlon Club,,KNOXVILLE,TN,37918,,,,,,,,,,,,,
REGIMEN ENDURANCE,,Chattanooga,TN,37415,,,,,,,,,,,,,
Rocky Top Multisport Club (RTMC),,Knoxville,TN,37918,,http://rtmcknox.com,,,,,,,,,,,
Run 4our Life,,Memphis,TN,38141,,,,,,,,,,,,,
Run365,,Collierville,TN,38017,,,,,,,,,,,,,
RunCorps LLC,,Johnson City,TN,37601,,,,,,,,,,,,,
RunFellas,,Memphis,TN,38141,,,,,,,,,,,,,
State of Franklin Track Club,,Kingsport,TN,37663,,,,,,,,,,,,,
Team Magic,,Nashville,TN,37211,,https://www.t3triathlongear.com/team-magic-vip,,,,,,,,,,,
Tri-Cities Road Club,,Johnson City,TN,37602,,https://ridewithgps.com/clubs/16199-tri-cities-road-club/events,,,,,,,,,,,
Varsity Triathlon Club,,Hendersonville,TN,37075,,,,,,,,,,,,,
7run3,,Houston,TX,77007,,,,,,,,,,,,,
Abilene Runners Club,,Abilene,TX,79605,,http://www.abilenerunnersclub.org,,,,,,,,,,,
Abilene Runners Club,,Abilene,TX,79605,,,,,,,,,,,,,
ACT Running,,Austin,TX,78731,,http://actrunning.com,,,,,,,,,,,
Alamo City Running Club,,San antonio,TX,78242,,http://Alamocityrunning.com,,,,,,,,,,,
Bayou City Road Runners,,Houston,TX,77266,,,,,,,,,,,,,
BCRC Pace Crushers in Training,,KELLER,TX,76248,,https://bearcreekrunningco.com/,,,,,,,,,,,
BDNFit,,Missouri City,TX,77459,,,,,,,,,,,,,
Bearded Women Racing,,Dallas,TX,75208,,,,,,,,,,,,,
Bigfoot Running Company,,Montgomery,TX,77316,,,,,,,,,,,,,
Brenham Endurance Club,,Brenham,TX,77833,,,,,,,,,,,,,
Campbell Wellness Running Club,,Houston,TX,77055,,,,,,,,,,,,,
Campbell Wellness Running Club for Runners,,Houston,TX,77055,,,,,,,,,,,,,
Chicks with Kicks,,Dallas,TX,75231,,,,,,,,,,,,,
Club Spinistry,,Roanoke,TX,76262,,https://spinistry.rsupartner.com/,,,,,,,,,,,
Corpus Christi Road Runners,,Corpus Christi,TX,78414,,,,,,,,,,,,,
Cox Running Club,,FORT WORTH,TX,76179,,,,,,,,,,,,,
CRE in Motion,,Dallas,TX,75201,,http://CREinMotion.com,,,,,,,,,,,
Dallas Off-Road Bicycle Association,,Dallas,TX,75214,,http://www.dorba.org,,,,,,,,,,,
Dallas PAL,,Dallas,TX,75215,,http://www.dpdpal.com/,,,,,,,,,,,
Dallas Running Club,,Dallas,TX,75238,,,,,,,,,,,,,
Denton Area Running Club,,Denton,TX,76202,,,,,,,,,,,,,
Dream Chasers Running Club,,Sugar Land,TX,77479,,,,,,,,,,,,,
Edragon Running Club,,San Antonio,TX,78205,,,,,,,,,,,,,
Elite Triathlon Academy,,League City,TX,77573,,,,,,,,,,,,,
Fly Tri Racing,,Tyler,TX,75033,,http://www.flytriracing.com,,,,,,,,,,,
Frisco Running Club,,Frisco,TX,75033,,,,,,,,,,,,,
Full Potential Fitness &amp; Running Specialists,,San Antonio,TX,78240,,,,,,,,,,,,,
Fury Tri Team,,Katy,TX,77494,,http://www.furytriteam.com,,,,,,,,,,,
Fury Tri Team,,Katy,TX,77494,,https://www.furytriteam.com/,,,,,,,,,,,
Hardloop Endurance,,Richmond,TX,77406,,,,,,,,,,,,,
HAVEN HOMES TEXARKANA,,Texarkana,TX,75505,,,,,,,,,,,,,
HBCU Virtual Race Challenge,,San Antonio,TX,78253,,,,,,,,,,,,,
HMSA - Houston Masters Sports Association,,Houston,TX,77025,,,,,,,,,,,,,
Houston Area Road Runners Association,,Houston,TX,77006,,https://harra.org/running,,,,,,,,,,,
Houston Harriers,,Houston,TX,77008,,,,,,,,,,,,,
Houston Striders Running Club,,Houston,TX,77227,,,,,,,,,,,,,
Hunters Creek Elementary Kids Run the Nation,,Houston,TX,77055,,,,,,,,,,,,,
